t,logret_pct,split
0,-1.2303820964308045,train
1,0.4811961432965252,train
2,3.288194491968081,train
3,3.3953863302420872,train
4,2.9871660633507027,train
5,5.57153698521156,train
6,4.245925161658227,train
7,6.173124392297676,train
8,3.3856639327491798,train
9,-0.3816544177314538,train
10,1.1983030586586356,train
11,1.1109311564636395,train
12,0.607485411554391,train
13,-1.1570778619726545,train
14,2.155149007609498,train
15,2.0088884531148943,train
16,-0.10465653297220508,train
17,2.5469771346940275,train
18,4.179079255515053,train
19,5.185268638552089,train
20,1.1128604758975487,train
21,1.8957651269385658,train
22,4.509809802014493,train
23,2.3287033983946137,train
24,3.1028957157254125,train
25,4.664104585662658,train
26,-0.5550546764581735,train
27,2.2238438177736097,train
28,-0.1035594579063392,train
29,4.487906296145168,train
30,2.0785840673382165,train
31,0.8439221002895686,train
32,-1.4910527646917366,train
33,1.3615025616982086,train
34,3.4111132290712867,train
35,0.005336217791337737,train
36,5.721857766166483,train
37,-1.26715354180876,train
38,2.1522703297796317,train
39,3.5476636618953643,train
40,2.9099785442269903,train
41,2.864216940630837,train
42,0.23765420000730988,train
43,3.7212259768167937,train
44,1.990540890074137,train
45,-1.552049410951305,train
46,-1.6532485766372471,train
47,3.102820119827782,train
48,-0.49224410871029645,train
49,3.31171959239034,train
50,3.2270012866234605,train
51,3.675624663364586,train
52,2.494445687095024,train
53,1.24445089860678,train
54,2.234861582783154,train
55,2.4120263726688256,train
56,2.658855557703335,train
57,0.19446581408950328,train
58,-0.49698591460889474,train
59,-0.4729599912488643,train
60,-1.7540423418768671,train
61,1.8347235746827915,train
62,0.8352205411824708,train
63,-1.3482968726780094,train
64,0.9938002726225349,train
65,0.9651183822337213,train
66,0.8272681171970895,train
67,-0.4997015135219622,train
68,1.3983672625877597,train
69,-0.02191682799804882,train
70,0.6290712412150687,train
71,0.7156996562431979,train
72,-0.5269219125853651,train
73,0.7992531070499641,train
74,0.8857338273730426,train
75,-1.589291012139896,train
76,-0.9273389933972559,train
77,1.3839184164595304,train
78,-0.2128758499910636,train
79,2.128053632152907,train
80,0.9565648553061569,train
81,1.1427656954975134,train
82,0.46907388526248905,train
83,2.5450599676159964,train
84,-0.9407071833972797,train
85,-2.9069053065339956,train
86,0.7487427530952806,train
87,-1.1003862406166722,train
88,1.8870693559076792,train
89,1.0392218215580304,train
90,-0.27900781695362276,train
91,0.13301525965462496,train
92,1.474699890272805,train
93,-0.055071535132645046,train
94,-0.835348303373188,train
95,-0.3163963967178406,train
96,1.6876766090749007,train
97,1.4033778435337305,train
98,0.4524239553127949,train
99,1.8418418429466326,train
100,1.4774989184175389,train
101,1.2426489045957245,train
102,0.5159776675255809,train
103,-0.2257881229119768,train
104,3.4609051247665152,train
105,0.7868974424488594,train
106,0.42329561914700703,train
107,1.5042832750185524,train
108,0.899512227009322,train
109,-0.1269451840679776,train
110,-0.27046019757030315,train
111,0.5939826566149596,train
112,2.7481501984339256,train
113,-0.8459057425899178,train
114,2.0303805265756116,train
115,1.7623451382482485,train
116,0.6825051348429448,train
117,1.4085806170517283,train
118,0.8404472003900799,train
119,1.534883830610532,train
120,1.8857755128433629,train
121,0.2956222829281047,train
122,0.5238533282902721,train
123,2.1104513726883023,train
124,2.099286554554351,train
125,1.2833215831780325,train
126,2.985894908744509,train
127,0.5108627028169855,train
128,2.7772877679361994,train
129,2.4691451779061766,train
130,1.4563339315998438,train
131,3.170005267427016,train
132,-3.4166775235524067,train
133,3.1393882907082755,train
134,2.7510261653527044,train
135,2.1999373301189755,train
136,2.3681459337111512,train
137,2.534370296291679,train
138,2.0084898444322152,train
139,3.920897802806802,train
140,2.870062526441761,train
141,1.8821522904905013,train
142,1.8727779644329583,train
143,3.2711064703321044,train
144,1.6938211923270097,train
145,2.34070441565515,train
146,3.7981844486451295,train
147,5.239321803650612,train
148,4.587597568415346,train
