t,logret_pct,split
0,-4.004466150457751,train
1,-2.8226821277532492,train
2,-1.2571412168736307,train
3,-0.6391031549359314,train
4,0.6040294042332792,train
5,-0.7920206632226484,train
6,-1.3149592943988895,train
7,-0.7988765246943762,train
8,0.9799419100731119,train
9,-0.19788853234617285,train
10,-0.7663730842247227,train
11,-3.2413980264425426,train
12,-4.155888720778397,train
13,-3.1433514488201295,train
14,-2.417987239154579,train
15,-1.5346174948122577,train
16,0.1516203364724779,train
17,-0.022746580486065506,train
18,1.1783103590285724,train
19,2.8489041300594082,train
20,1.1020870394268723,train
21,-0.3289322639511969,train
22,0.4990571434390678,train
23,-0.2577007753810861,train
24,-0.6649382891132153,train
25,-0.0803124744343388,train
26,0.8012653544048922,train
27,0.9182181487623392,train
28,-0.1338535385152681,train
29,-0.6096973058177756,train
30,-1.102075396086481,train
31,0.07491463321775897,train
32,-0.8050272798597834,train
33,-0.6633551874269175,train
34,-0.34955348892504223,train
35,0.3063427189765875,train
36,0.28993201150694964,train
37,2.3663134649471127,train
38,0.6901986045382628,train
39,-0.2473234609289207,train
40,-0.2224149187983244,train
41,-1.6811813481982925,train
42,-0.5311918166238146,train
43,-0.26157694800901904,train
44,0.557765812544708,train
45,2.088627921281933,train
46,1.4452527984114323,train
47,0.36554493966723495,train
48,1.0057253248287732,train
49,0.6037405398154587,train
50,0.8052557782333497,train
51,-0.09194190040248247,train
52,0.8676507307939069,train
53,1.7844394096386211,train
54,2.064205470150945,train
55,2.6464164838959885,train
56,-1.687159328126359,train
57,-3.0874874477343828,train
58,-1.579754875518676,train
59,-0.7451234782224118,train
60,0.007711019733835592,train
61,-1.9569772148289606,train
62,-0.6986456028443133,train
63,-1.5464523020912644,train
64,-1.277804231554201,train
65,-0.44549861257353435,train
66,0.9292618007635551,train
67,0.049053008778406876,train
68,-0.500147648114946,train
69,-1.5957390470666788,train
70,-2.3519134173760827,train
71,-2.2257215885172092,train
72,2.7891856909815047,train
73,2.9184684223295987,train
74,-0.45117755166241036,train
75,0.7123369332874375,train
76,2.342854374373734,train
77,0.5428538551102108,train
78,-1.5051416520261314,train
79,-0.8639011531816522,train
80,1.303277347054724,train
81,2.2171867239357383,train
82,0.3106117771866051,train
83,0.23714453489098822,train
84,-1.500822150396944,train
85,-1.4185658412582376,train
86,-0.4558363796945586,train
87,1.5166143022643324,train
88,2.289771939803825,train
89,0.9506116061475771,train
90,0.771995464800478,train
91,-0.18811737062583833,train
92,-1.8367763178546628,train
93,-1.315450447518222,train
94,0.11511733511412972,train
95,-0.5154290760494018,train
96,-0.6522893701079711,train
97,1.2253403597929087,train
98,1.1636639192041818,train
99,0.19307939351151382,train
100,-0.22638977137735264,train
101,-0.6372561118920768,train
102,-1.180498936005998,train
103,-1.2681723991998137,train
104,-0.09705970796668212,train
105,-1.5236465757452344,train
106,-1.626027385742761,train
107,-1.4411283746947252,train
108,0.18549042990057676,train
109,1.8465113223176872,train
110,1.5908906803525382,train
111,0.42253546690761096,train
112,2.815262446482653,train
113,1.8601038516012927,train
114,2.1174833828343194,train
115,1.8854024235543518,train
116,0.12229203110855369,train
117,1.1906423838475764,train
118,0.47421828265023397,train
119,-1.4867051518007708,train
120,-0.21945470972071657,train
121,0.7161195548998304,train
122,-1.454456678611672,train
123,-2.2993130164579267,train
124,-3.1181315607637643,train
125,-2.511263558099166,train
126,-1.9363460523821663,train
127,-3.6520930407282783,train
128,-2.7817348856472246,train
129,-1.1179075190496177,train
130,0.7049529454968178,train
131,1.0258962713920545,train
132,-0.2466243029363846,train
133,-1.1131995444532072,train
134,-1.6866186198100388,train
135,0.626709634693465,train
136,-2.228880267376099,train
137,-2.1076163167432815,train
138,-2.5857065687844374,train
139,-1.5861212032001266,train
140,-1.3003697347116616,train
141,-0.12306377558522316,train
142,-1.5212193824017024,train
143,-1.4332395393837116,train
144,-1.745643569305848,train
145,-1.8187921947720147,train
146,-2.5195885653653343,train
147,-1.7105489116281445,train
148,-1.4853901328418164,train
149,0.16034374118293282,train
150,0.48661642269805966,train
151,-1.5951181532914038,train
152,-1.2992745801383505,train
153,-1.8771252497964785,train
154,-1.3080865720579968,train
155,-1.882341411521477,train
156,-3.3788825371335625,train
157,-2.2244465651525784,train
158,1.2615688218069112,train
159,1.0104513472262442,train
160,0.5563220215044515,train
161,1.3729679527629077,train
162,0.2930093141363588,train
163,-1.09139177407378,train
164,-1.2243729171838165,train
165,-0.9236492424975047,train
