t,logret_pct,split
0,2.1473114989726625,train
1,4.240479956675925,train
2,0.8863886639788873,train
3,0.3904973023373417,train
4,3.2797331099151514,train
5,1.7371537499072984,train
6,0.44066895085475183,train
7,1.8562645297141551,train
8,0.024599032108538574,train
9,-0.30562787893144366,train
10,4.126825511720559,train
11,3.6983563103763375,train
12,-1.7464852062664336,train
13,-4.0197166604973775,train
14,-3.4000143227404065,train
15,-2.869692863382758,train
16,-4.485728214165543,train
17,-0.6431233963556452,train
18,-0.4493754646218008,train
19,-2.59542649447698,train
20,-0.39186823421923356,train
21,-0.9231311938954869,train
22,-1.8794534542584884,train
23,-1.6541408433346296,train
24,-0.6360270259452513,train
25,-2.2837207335326326,train
26,-0.5514890460498129,train
27,2.9244340859259066,train
28,0.15188088890365659,train
29,-0.4737049750680132,train
30,-2.190091389971447,train
31,-1.6842041983371796,train
32,-1.1509851413049377,train
33,-0.9151785132881017,train
34,-0.06895937088439737,train
35,-0.2706173090446711,train
36,-0.12511037262983402,train
37,1.3965589078684228,train
38,0.4595346349353116,train
39,-3.969832846305786,train
40,-2.86870002109686,train
41,-3.214323868154506,train
42,-2.7063719637125354,train
43,-2.2555064631661614,train
44,-0.010370913617594377,train
45,3.6849515810877724,train
46,3.556100096896106,train
47,1.487338673600364,train
48,1.3744814957185976,train
49,2.306339305962658,train
50,1.9372613429407752,train
51,1.5014434369488514,train
52,0.2790607803002813,train
53,-0.8504975765666013,train
54,0.7576328366700118,train
55,0.9470497196580357,train
56,-0.770070364880936,train
57,-2.142806460120127,train
58,-2.9750875550535083,train
59,-3.1891638904222184,train
60,-3.8275373976136637,train
61,-2.301066181004445,train
62,-0.09667979227385431,train
63,-0.9015371061597643,train
64,-0.7776568500157783,train
65,-0.23219758224209,train
66,-0.40373420579763436,train
67,-0.7629978322124991,train
68,0.04377079028023028,train
69,0.5464594905238566,train
70,0.7352195049807716,train
71,-1.162904976711257,train
72,-1.4843488635773283,train
73,-1.3653247316062216,train
74,-0.24642806414809515,train
75,1.9611819326936804,train
76,3.6315154543447075,train
77,2.1154605404699622,train
78,4.06395837396038,train
79,3.0141705815368054,train
80,1.7324351914578269,train
81,1.427252724705417,train
82,-1.7109860858385808,train
83,-4.036812359327819,train
84,-2.237197586362978,train
85,-1.7481036926224114,train
86,-1.9249544053936019,train
87,-0.5410570647639299,train
88,0.9258526313571649,train
89,2.3780424559628512,train
90,1.9427885173016024,train
91,2.223822717298495,train
92,0.3913261469300334,train
93,1.351622139933148,train
94,-0.559482442420315,train
95,-1.570663215369696,train
96,-0.13527987168491387,train
97,-2.088598288212536,train
98,-5.320627420769889,train
99,-2.683291705870106,train
100,0.44053405108531835,train
101,1.4731717473272226,train
102,0.7152456274180926,train
103,0.43498939413117593,train
104,0.05364778561203786,train
105,0.7074564074321424,train
106,1.284427173791863,train
107,-1.1647450753975022,train
108,-3.079316037396736,train
109,-2.322499417178743,train
110,-0.7697867779791125,train
111,2.419361123402073,train
112,1.3730652677135016,train
113,0.4824195030404736,train
114,-0.9030617608608663,train
115,-1.807486962668767,train
116,-0.3984790541291179,train
117,0.5145437288206047,train
118,1.6083488181244863,train
119,0.729707403156395,train
120,0.6716331503092852,train
121,1.0321229343752887,train
122,-0.7824370932455761,train
123,-0.6161099921327191,train
124,-4.709957894541219,train
125,-3.595670232378534,train
126,-2.0314065792746185,train
127,-1.4809517645203458,train
128,-1.6478974904363093,train
129,-2.682303133685741,train
130,0.7738052401702787,train
131,1.071226156690602,train
132,-1.367312037782234,train
133,-1.4853842740006462,train
134,-1.5477733837482195,train
135,0.3739465688598423,train
136,1.6158709606884152,train
137,0.22030979703571613,train
138,-1.3493807806893698,train
139,0.6663917210263512,train
140,-0.5780467237276505,train
141,-0.9546660353869983,train
142,-2.0555214165712052,train
143,-1.160882828519054,train
144,1.427165985465033,train
145,-0.6282058591006355,train
146,0.4138277086028031,train
147,3.507537894159741,train
148,2.717346366477801,train
149,3.0311061103259935,train
150,1.64693461992101,train
151,-1.084112808975393,train
152,-1.4920287110733477,train
153,-2.785052355788258,train
154,-1.4304384123139988,train
155,1.8000532744889393,train
156,2.0681699473917443,train
157,3.5716189139786367,train
158,1.5434914409367533,train
159,1.9188191228427558,train
160,2.309245194446492,train
161,0.5212661486312485,train
162,-1.4203914958966366,train
163,-0.3696588423689341,train
164,1.2465847056192318,train
165,-0.8744280137422042,train
166,-3.0643478920912766,train
167,-2.9300681987155555,train
168,0.7917832130961675,train
169,-0.5717758419834255,train
170,1.38256783503612,train
171,1.2379487791389854,train
172,1.4792150545133684,train
173,2.4110415995397045,train
174,-0.35466628430669705,train
175,0.15731134664293578,train
176,-0.6740971017295108,train
177,-1.6017078914381946,train
178,-1.4480446796817992,train
179,-2.463916163526412,train
180,-0.7005329804512568,train
181,-2.5993793034698385,train
182,-1.2278623746911739,train
183,-0.5239798470333225,train
184,-0.983399805408856,train
185,0.04276343233790453,train
186,0.7344853309078432,train
187,0.06239772931795482,train
188,1.8368814549033021,train
189,-1.3465175145671981,train
190,-2.0049151610119638,train
191,-1.668396977995208,train
192,-3.1521819036475494,train
193,-1.4847212157987837,train
194,-1.5534423239542108,train
195,-0.846142705965852,train
196,-0.46181161709421936,train
197,3.1513058393058095,train
198,2.331041116726902,train
199,0.19350567776407612,train
200,1.6762246466274722,train
201,2.422601311122886,train
202,2.8350467331773417,train
203,2.855574628565336,train
204,1.6258866498058762,train
205,0.6133799679339249,train
206,0.6712727333898625,train
207,0.41157594514192963,train
208,-0.16280731009183513,train
209,1.633626953881832,train
210,0.8269013870617877,train
211,-0.30976317475597004,train
212,-0.67350822496786,train
